experiment,run,restoreTime [s],numberOfLazyPages,lazyPagesTxTime [s],lazyPagesTxEndTime [s]
4,9,"['real 0.29', 'user 0.05', 'sys 0.04']",2008.0,0.26665700000000003,0.49489
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
4,10,"['real 0.28', 'user 0.02', 'sys 0.06']",1791.0,0.35055099999999995,0.588316
