experiment,run,repetition,restoreTime [s],numberOfLazyPages,lazyPagesTxTime [s],lazyPagesTxEndTime [s]
2,34,2,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,34,3,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,34,4,"['real 0.30', 'user 0.02', 'sys 0.06']",,,
2,34,5,"['real 0.28', 'user 0.05', 'sys 0.03']",,,
2,34,6,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,34,7,"['real 0.29', 'user 0.04', 'sys 0.05']",,,
2,34,8,"['real 0.28', 'user 0.04', 'sys 0.04']",,,
2,34,9,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,34,10,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,35,1,"['real 0.26', 'user 0.04', 'sys 0.04']",7136.0,0.343436,0.577068
2,35,2,"['real 0.23', 'user 0.04', 'sys 0.04']",7103.0,0.338851,0.532271
2,35,3,"['real 0.23', 'user 0.03', 'sys 0.05']",6704.0,0.328796,0.533651
2,35,4,"['real 0.24', 'user 0.03', 'sys 0.05']",6703.0,0.32949500000000004,0.534703
2,35,5,"['real 0.23', 'user 0.05', 'sys 0.03']",7136.0,0.342858,0.54409
2,35,6,"['real 0.23', 'user 0.05', 'sys 0.03']",7311.0,0.34639300000000006,0.546525
2,35,7,"['real 0.27', 'user 0.02', 'sys 0.06']",7104.0,0.334811,0.560161
2,35,8,"['real 0.25', 'user 0.04', 'sys 0.05']",7103.0,0.33356199999999997,0.534681
2,35,9,"['real 0.23', 'user 0.04', 'sys 0.04']",9119.0,0.42443300000000006,0.622982
2,35,10,"['real 0.24', 'user 0.04', 'sys 0.04']",7104.0,0.337179,0.531377
2,36,1,"['real 0.31', 'user 0.02', 'sys 0.06']",11.0,0.02015800000000001,0.291834
2,36,2,"['real 0.31', 'user 0.04', 'sys 0.04']",12.0,0.018432999999999977,0.295284
2,36,3,"['real 0.29', 'user 0.05', 'sys 0.03']",11.0,0.02268199999999998,0.284276
2,36,4,"['real 0.32', 'user 0.03', 'sys 0.06']",11.0,0.018998000000000015,0.296916
2,36,5,"['real 0.29', 'user 0.05', 'sys 0.03']",11.0,0.021513999999999978,0.277366
2,36,6,"['real 0.33', 'user 0.02', 'sys 0.06']",11.0,0.02391199999999999,0.318181
2,36,7,"['real 0.29', 'user 0.02', 'sys 0.06']",11.0,0.018631999999999982,0.274043
2,36,8,"['real 0.31', 'user 0.02', 'sys 0.06']",11.0,0.020631999999999984,0.286566
2,36,9,"['real 0.31', 'user 0.04', 'sys 0.05']",11.0,0.01961299999999999,0.307049
2,36,10,"['real 0.29', 'user 0.03', 'sys 0.05']",11.0,0.022046999999999983,0.279267
2,37,1,"['real 0.28', 'user 0.05', 'sys 0.03']",,,
2,37,2,"['real 0.28', 'user 0.03', 'sys 0.04']",,,
2,37,3,"['real 0.27', 'user 0.04', 'sys 0.04']",,,
2,37,4,"['real 0.29', 'user 0.02', 'sys 0.06']",,,
2,37,5,"['real 0.28', 'user 0.02', 'sys 0.06']",,,
2,37,6,"['real 0.27', 'user 0.02', 'sys 0.06']",,,
2,37,7,"['real 0.28', 'user 0.02', 'sys 0.06']",,,
2,37,8,"['real 0.28', 'user 0.03', 'sys 0.04']",,,
2,37,9,"['real 0.28', 'user 0.03', 'sys 0.05']",,,
2,37,10,"['real 0.31', 'user 0.03', 'sys 0.05']",,,
2,38,1,"['real 0.30', 'user 0.05', 'sys 0.03']",,,
2,38,2,"['real 0.28', 'user 0.04', 'sys 0.04']",,,
2,38,3,"['real 0.31', 'user 0.05', 'sys 0.04']",,,
2,38,4,"['real 0.28', 'user 0.04', 'sys 0.04']",,,
2,38,5,"['real 0.29', 'user 0.03', 'sys 0.05']",,,
2,38,6,"['real 0.29', 'user 0.03', 'sys 0.06']",,,
2,38,7,"['real 0.31', 'user 0.05', 'sys 0.04']",,,
2,38,8,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,38,9,"['real 0.31', 'user 0.01', 'sys 0.07']",,,
2,38,10,"['real 0.31', 'user 0.02', 'sys 0.05']",,,
2,39,1,"['real 0.26', 'user 0.03', 'sys 0.05']",6703.0,0.32375600000000004,0.553706
2,39,2,"['real 0.24', 'user 0.03', 'sys 0.06']",13004.0,0.569345,0.776671
2,39,3,"['real 0.25', 'user 0.05', 'sys 0.03']",7103.0,0.35877499999999996,0.570742
2,39,4,"['real 0.24', 'user 0.04', 'sys 0.04']",7728.0,0.372495,0.583445
2,39,5,"['real 0.24', 'user 0.04', 'sys 0.04']",7312.0,0.34596200000000005,0.564764
2,39,6,"['real 0.24', 'user 0.04', 'sys 0.04']",7312.0,0.359372,0.563922
2,39,7,"['real 0.23', 'user 0.05', 'sys 0.03']",7743.0,0.36510299999999996,0.570807
2,39,8,"['real 0.24', 'user 0.05', 'sys 0.03']",5679.0,0.271751,0.48287
2,39,9,"['real 0.29', 'user 0.04', 'sys 0.05']",6111.0,0.296765,0.554542
2,39,10,"['real 0.24', 'user 0.04', 'sys 0.04']",8335.0,0.377946,0.58356
2,40,1,"['real 0.30', 'user 0.05', 'sys 0.03']",70.0,0.027911999999999992,0.293636
2,40,2,"['real 0.30', 'user 0.04', 'sys 0.04']",72.0,0.026702000000000004,0.290445
2,40,3,"['real 0.31', 'user 0.03', 'sys 0.06']",67.0,0.03254299999999999,0.31284
2,40,4,"['real 0.32', 'user 0.03', 'sys 0.05']",70.0,0.023140999999999967,0.310905
2,40,5,"['real 0.30', 'user 0.04', 'sys 0.04']",66.0,0.029811000000000032,0.28493
2,40,6,"['real 0.30', 'user 0.04', 'sys 0.04']",69.0,0.027100999999999986,0.297024
2,40,7,"['real 0.31', 'user 0.02', 'sys 0.06']",69.0,0.02721499999999999,0.306907
2,40,8,"['real 0.31', 'user 0.03', 'sys 0.05']",70.0,0.029544000000000015,0.29251
2,40,9,"['real 0.29', 'user 0.02', 'sys 0.06']",67.0,0.024731000000000003,0.282731
2,40,10,"['real 0.29', 'user 0.04', 'sys 0.04']",68.0,0.03380099999999997,0.285728
2,41,1,"['real 0.29', 'user 0.02', 'sys 0.06']",,,
2,41,2,"['real 0.34', 'user 0.03', 'sys 0.04']",,,
2,41,3,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,41,4,"['real 0.28', 'user 0.06', 'sys 0.01']",,,
2,41,5,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,41,6,"['real 0.31', 'user 0.04', 'sys 0.04']",,,
2,41,7,"['real 0.29', 'user 0.04', 'sys 0.05']",,,
2,41,8,"['real 0.32', 'user 0.04', 'sys 0.04']",,,
2,41,9,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,41,10,"['real 0.30', 'user 0.05', 'sys 0.03']",,,
2,42,1,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,42,2,"['real 0.28', 'user 0.05', 'sys 0.03']",,,
2,42,3,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,42,4,"['real 0.29', 'user 0.03', 'sys 0.06']",,,
2,42,5,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,42,6,"['real 0.31', 'user 0.03', 'sys 0.05']",,,
2,42,7,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,42,8,"['real 0.31', 'user 0.05', 'sys 0.03']",,,
2,42,9,"['real 0.28', 'user 0.02', 'sys 0.06']",,,
2,42,10,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,43,1,"['real 0.25', 'user 0.05', 'sys 0.04']",13004.0,0.55203,0.773851
2,43,2,"['real 0.24', 'user 0.03', 'sys 0.05']",13004.0,0.566464,0.781028
2,43,3,"['real 0.25', 'user 0.03', 'sys 0.05']",13005.0,0.56524,0.784283
2,43,4,"['real 0.24', 'user 0.02', 'sys 0.06']",13004.0,0.570767,0.75027
2,43,5,"['real 0.26', 'user 0.02', 'sys 0.05']",13004.0,0.565712,0.774738
2,43,6,"['real 0.23', 'user 0.03', 'sys 0.05']",13004.0,0.561,0.759951
2,43,7,"['real 0.25', 'user 0.04', 'sys 0.04']",13004.0,0.5600620000000001,0.774055
2,43,8,"['real 0.26', 'user 0.04', 'sys 0.04']",13004.0,0.550135,0.763997
2,43,9,"['real 0.25', 'user 0.04', 'sys 0.04']",13004.0,0.557805,0.776637
2,43,10,"['real 0.24', 'user 0.04', 'sys 0.04']",13004.0,0.553178,0.765103
2,44,1,"['real 0.30', 'user 0.03', 'sys 0.05']",70.0,0.029947999999999975,0.30394
2,44,2,"['real 0.29', 'user 0.05', 'sys 0.03']",66.0,0.041244,0.301456
2,44,3,"['real 0.31', 'user 0.04', 'sys 0.04']",70.0,0.047763,0.330978
2,44,4,"['real 0.29', 'user 0.05', 'sys 0.03']",70.0,0.02959400000000001,0.297372
2,44,5,"['real 0.30', 'user 0.03', 'sys 0.05']",72.0,0.02842100000000003,0.291656
2,44,6,"['real 0.29', 'user 0.04', 'sys 0.04']",68.0,0.03053,0.303327
2,44,7,"['real 0.30', 'user 0.05', 'sys 0.03']",65.0,0.036512000000000044,0.308248
2,44,8,"['real 0.30', 'user 0.03', 'sys 0.05']",68.0,0.03185199999999999,0.303538
2,44,9,"['real 0.30', 'user 0.04', 'sys 0.04']",68.0,0.027393,0.303343
2,44,10,"['real 0.30', 'user 0.03', 'sys 0.05']",68.0,0.036241999999999996,0.308253
2,45,1,"['real 0.29', 'user 0.05', 'sys 0.03']",,,
2,45,2,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,45,3,"['real 0.29', 'user 0.05', 'sys 0.03']",,,
2,45,4,"['real 0.27', 'user 0.01', 'sys 0.06']",,,
2,45,5,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,45,6,"['real 0.28', 'user 0.03', 'sys 0.05']",,,
2,45,7,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,45,8,"['real 0.28', 'user 0.03', 'sys 0.05']",,,
2,45,9,"['real 0.30', 'user 0.03', 'sys 0.05']",,,
2,45,10,"['real 0.29', 'user 0.03', 'sys 0.06']",,,
2,46,1,"['real 0.29', 'user 0.03', 'sys 0.05']",,,
2,46,2,"['real 0.27', 'user 0.04', 'sys 0.04']",,,
2,46,3,"['real 0.29', 'user 0.03', 'sys 0.06']",,,
2,46,4,"['real 0.30', 'user 0.04', 'sys 0.04']",,,
2,46,5,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,46,6,"['real 0.28', 'user 0.01', 'sys 0.06']",,,
2,46,7,"['real 0.28', 'user 0.03', 'sys 0.05']",,,
2,46,8,"['real 0.28', 'user 0.01', 'sys 0.07']",,,
2,46,9,"['real 0.29', 'user 0.03', 'sys 0.05']",,,
2,46,10,"['real 0.29', 'user 0.04', 'sys 0.04']",,,
2,47,1,"['real 0.26', 'user 0.03', 'sys 0.05']",6767.0,0.325059,0.560626
2,47,2,"['real 0.25', 'user 0.06', 'sys 0.02']",6143.0,0.3013159999999999,0.517963
2,47,3,"['real 0.24', 'user 0.04', 'sys 0.03']",6751.0,0.31707,0.52688
2,47,4,"['real 0.27', 'user 0.03', 'sys 0.06']",6767.0,0.323946,0.557149
2,47,5,"['real 0.24', 'user 0.02', 'sys 0.06']",6288.0,0.301349,0.523342
2,47,6,"['real 0.23', 'user 0.04', 'sys 0.04']",6031.0,0.291493,0.488555
2,47,7,"['real 0.25', 'user 0.03', 'sys 0.06']",6769.0,0.323184,0.546563
2,47,8,"['real 0.25', 'user 0.05', 'sys 0.03']",6767.0,0.31902600000000003,0.535398
2,47,9,"['real 0.23', 'user 0.05', 'sys 0.03']",6143.0,0.29282700000000006,0.500411
2,47,10,"['real 0.24', 'user 0.03', 'sys 0.05']",6287.0,0.30135199999999995,0.512222
2,48,1,"['real 0.32', 'user 0.04', 'sys 0.04']",63.0,0.03611500000000001,0.305591
2,48,2,"['real 0.27', 'user 0.03', 'sys 0.05']",70.0,0.030242999999999992,0.267335
2,48,3,"['real 0.31', 'user 0.03', 'sys 0.05']",66.0,0.027663999999999966,0.308243
2,48,4,"['real 0.31', 'user 0.07', 'sys 0.02']",68.0,0.033062000000000036,0.307908
2,48,5,"['real 0.32', 'user 0.04', 'sys 0.04']",70.0,0.024511000000000005,0.298645
2,48,6,"['real 0.29', 'user 0.05', 'sys 0.03']",69.0,0.024668999999999996,0.274783
2,48,7,"['real 0.30', 'user 0.04', 'sys 0.04']",66.0,0.027185999999999988,0.2915
2,48,8,"['real 0.32', 'user 0.02', 'sys 0.07']",69.0,0.029051999999999967,0.320318
2,48,9,"['real 0.28', 'user 0.04', 'sys 0.05']",67.0,0.027881000000000017,0.276392
2,48,10,"['real 0.32', 'user 0.04', 'sys 0.04']",67.0,0.030345999999999984,0.318165
2,49,1,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,49,2,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,49,3,"['real 0.33', 'user 0.02', 'sys 0.05']",,,
2,49,4,"['real 0.32', 'user 0.04', 'sys 0.04']",,,
2,49,5,"['real 0.37', 'user 0.03', 'sys 0.05']",,,
2,49,6,"['real 0.33', 'user 0.05', 'sys 0.04']",,,
2,49,7,"['real 0.36', 'user 0.05', 'sys 0.03']",,,
2,49,8,"['real 0.33', 'user 0.04', 'sys 0.04']",,,
2,49,9,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,49,10,"['real 0.32', 'user 0.03', 'sys 0.05']",,,
2,50,1,"['real 0.35', 'user 0.05', 'sys 0.04']",,,
2,50,2,"['real 0.36', 'user 0.05', 'sys 0.03']",,,
2,50,3,"['real 0.36', 'user 0.05', 'sys 0.03']",,,
2,50,4,"['real 0.36', 'user 0.04', 'sys 0.04']",,,
2,50,5,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,50,6,"['real 0.35', 'user 0.04', 'sys 0.03']",,,
2,50,7,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,50,8,"['real 0.35', 'user 0.03', 'sys 0.05']",,,
2,50,9,"['real 0.36', 'user 0.03', 'sys 0.04']",,,
2,50,10,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,51,1,"['real 0.24', 'user 0.04', 'sys 0.05']",6287.0,0.31067100000000003,0.521266
2,51,2,"['real 0.24', 'user 0.02', 'sys 0.06']",6288.0,0.30779900000000004,0.519861
2,51,3,"['real 0.25', 'user 0.03', 'sys 0.05']",6703.0,0.31384999999999996,0.526535
2,51,4,"['real 0.24', 'user 0.04', 'sys 0.04']",6288.0,0.30914200000000003,0.518667
2,51,5,"['real 0.23', 'user 0.04', 'sys 0.04']",6719.0,0.32019400000000003,0.526645
2,51,6,"['real 0.23', 'user 0.04', 'sys 0.03']",7136.0,0.334955,0.539084
2,51,7,"['real 0.25', 'user 0.03', 'sys 0.05']",6048.0,0.30146900000000004,0.517383
2,51,8,"['real 0.27', 'user 0.05', 'sys 0.03']",6287.0,0.303587,0.529246
2,51,9,"['real 0.25', 'user 0.03', 'sys 0.05']",6288.0,0.301538,0.519424
2,51,10,"['real 0.24', 'user 0.02', 'sys 0.06']",7135.0,0.337879,0.539701
2,52,1,"['real 0.34', 'user 0.02', 'sys 0.06']",11.0,0.021921000000000024,0.324425
2,52,2,"['real 0.35', 'user 0.03', 'sys 0.05']",12.0,0.019848000000000032,0.335201
2,52,3,"['real 0.35', 'user 0.03', 'sys 0.05']",11.0,0.019293999999999978,0.34124
2,52,4,"['real 0.37', 'user 0.04', 'sys 0.05']",11.0,0.022087999999999997,0.353553
2,52,5,"['real 0.35', 'user 0.04', 'sys 0.04']",11.0,0.01950200000000002,0.343505
2,52,6,"['real 0.36', 'user 0.03', 'sys 0.05']",11.0,0.01991599999999999,0.354609
2,52,7,"['real 0.37', 'user 0.05', 'sys 0.03']",11.0,0.018191999999999986,0.349485
2,52,8,"['real 0.36', 'user 0.04', 'sys 0.04']",11.0,0.019359000000000015,0.349234
2,52,9,"['real 0.37', 'user 0.03', 'sys 0.05']",11.0,0.02957399999999999,0.350763
2,52,10,"['real 0.36', 'user 0.03', 'sys 0.05']",11.0,0.02128000000000002,0.344607
2,53,1,"['real 0.34', 'user 0.02', 'sys 0.06']",,,
2,53,2,"['real 0.35', 'user 0.03', 'sys 0.06']",,,
2,53,3,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,53,4,"['real 0.36', 'user 0.04', 'sys 0.04']",,,
2,53,5,"['real 0.34', 'user 0.03', 'sys 0.04']",,,
2,53,6,"['real 0.34', 'user 0.03', 'sys 0.06']",,,
2,53,7,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,53,8,"['real 0.35', 'user 0.03', 'sys 0.06']",,,
2,53,9,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,53,10,"['real 0.36', 'user 0.03', 'sys 0.06']",,,
2,54,1,"['real 0.36', 'user 0.03', 'sys 0.05']",,,
2,54,2,"['real 0.40', 'user 0.04', 'sys 0.05']",,,
2,54,3,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,54,4,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,54,5,"['real 0.36', 'user 0.03', 'sys 0.05']",,,
2,54,6,"['real 0.37', 'user 0.04', 'sys 0.04']",,,
2,54,7,"['real 0.33', 'user 0.05', 'sys 0.03']",,,
2,54,8,"['real 0.36', 'user 0.04', 'sys 0.04']",,,
2,54,9,"['real 0.36', 'user 0.05', 'sys 0.03']",,,
2,54,10,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,55,1,"['real 0.25', 'user 0.04', 'sys 0.04']",7727.0,0.35719999999999996,0.582031
2,55,2,"['real 0.24', 'user 0.03', 'sys 0.04']",7311.0,0.35983999999999994,0.568723
2,55,3,"['real 0.24', 'user 0.05', 'sys 0.03']",7313.0,0.34454699999999994,0.553858
2,55,4,"['real 0.24', 'user 0.05', 'sys 0.03']",7137.0,0.3537119999999999,0.563278
2,55,5,"['real 0.26', 'user 0.05', 'sys 0.03']",25805.0,1.0585950000000002,1.268512
2,55,6,"['real 0.24', 'user 0.03', 'sys 0.05']",6704.0,0.32570599999999994,0.542673
2,55,7,"['real 0.29', 'user 0.01', 'sys 0.06']",6112.0,0.35078000000000004,0.575014
2,55,8,"['real 0.24', 'user 0.03', 'sys 0.05']",7312.0,0.351379,0.560303
2,55,9,"['real 0.25', 'user 0.02', 'sys 0.06']",6688.0,0.314296,0.535042
2,55,10,"['real 0.24', 'user 0.04', 'sys 0.04']",6703.0,0.3352900000000001,0.548649
2,56,1,"['real 0.37', 'user 0.03', 'sys 0.04']",69.0,0.030015000000000014,0.363589
2,56,2,"['real 0.36', 'user 0.05', 'sys 0.03']",65.0,0.02414700000000003,0.358731
2,56,3,"['real 0.36', 'user 0.05', 'sys 0.03']",69.0,0.03075699999999998,0.351276
2,56,4,"['real 0.36', 'user 0.04', 'sys 0.04']",68.0,0.03017299999999995,0.340838
2,56,5,"['real 0.34', 'user 0.04', 'sys 0.04']",67.0,0.03275299999999998,0.347711
2,56,6,"['real 0.37', 'user 0.04', 'sys 0.05']",70.0,0.03269,0.375547
2,56,7,"['real 0.39', 'user 0.02', 'sys 0.07']",70.0,0.023932999999999982,0.377691
2,56,8,"['real 0.35', 'user 0.05', 'sys 0.03']",68.0,0.023980999999999975,0.333221
2,56,9,"['real 0.35', 'user 0.04', 'sys 0.03']",69.0,0.026919000000000026,0.356903
2,56,10,"['real 0.36', 'user 0.06', 'sys 0.02']",67.0,0.030567999999999984,0.353744
2,57,1,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,57,2,"['real 0.33', 'user 0.03', 'sys 0.05']",,,
2,57,3,"['real 0.36', 'user 0.03', 'sys 0.05']",,,
2,57,4,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,57,5,"['real 0.35', 'user 0.04', 'sys 0.05']",,,
2,57,6,"['real 0.36', 'user 0.03', 'sys 0.05']",,,
2,57,7,"['real 0.35', 'user 0.03', 'sys 0.06']",,,
2,57,8,"['real 0.33', 'user 0.05', 'sys 0.03']",,,
2,57,9,"['real 0.34', 'user 0.02', 'sys 0.06']",,,
2,57,10,"['real 0.36', 'user 0.03', 'sys 0.06']",,,
2,58,1,"['real 0.36', 'user 0.04', 'sys 0.05']",,,
2,58,2,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,58,3,"['real 0.34', 'user 0.04', 'sys 0.04']",,,
2,58,4,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,58,5,"['real 0.34', 'user 0.02', 'sys 0.06']",,,
2,58,6,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,58,7,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,58,8,"['real 0.33', 'user 0.03', 'sys 0.05']",,,
2,58,9,"['real 0.34', 'user 0.02', 'sys 0.06']",,,
2,58,10,"['real 0.36', 'user 0.02', 'sys 0.06']",,,
2,59,1,"['real 0.23', 'user 0.02', 'sys 0.06']",25805.0,1.04838,1.24117
2,59,2,"['real 0.24', 'user 0.05', 'sys 0.03']",25804.0,1.052052,1.268689
2,59,3,"['real 0.24', 'user 0.05', 'sys 0.03']",25805.0,1.059153,1.265071
2,59,4,"['real 0.25', 'user 0.02', 'sys 0.06']",25805.0,1.042877,1.256428
2,59,5,"['real 0.24', 'user 0.04', 'sys 0.05']",25805.0,1.056537,1.27281
2,59,6,"['real 0.24', 'user 0.02', 'sys 0.06']",7743.0,0.363807,0.577074
2,59,7,"['real 0.25', 'user 0.03', 'sys 0.05']",25803.0,1.045318,1.256427
2,59,8,"['real 0.26', 'user 0.02', 'sys 0.06']",6703.0,0.325705,0.54918
2,59,9,"['real 0.24', 'user 0.03', 'sys 0.05']",25803.0,1.0548,1.26597
2,59,10,"['real 0.23', 'user 0.04', 'sys 0.04']",7136.0,0.34301400000000004,0.549821
2,60,1,"['real 0.35', 'user 0.03', 'sys 0.06']",70.0,0.026673000000000002,0.339216
2,60,2,"['real 0.35', 'user 0.03', 'sys 0.05']",67.0,0.030729000000000006,0.351227
2,60,3,"['real 0.36', 'user 0.03', 'sys 0.06']",65.0,0.024390999999999996,0.339953
2,60,4,"['real 0.35', 'user 0.04', 'sys 0.04']",69.0,0.027868999999999977,0.344336
2,60,5,"['real 0.36', 'user 0.03', 'sys 0.06']",68.0,0.02413399999999999,0.348226
2,60,6,"['real 0.36', 'user 0.04', 'sys 0.04']",68.0,0.028853000000000018,0.357057
2,60,7,"['real 0.37', 'user 0.06', 'sys 0.02']",66.0,0.03529300000000002,0.359727
2,60,8,"['real 0.37', 'user 0.03', 'sys 0.05']",68.0,0.027907000000000015,0.355239
2,60,9,"['real 0.37', 'user 0.03', 'sys 0.06']",70.0,0.02717900000000001,0.350063
2,60,10,"['real 0.37', 'user 0.02', 'sys 0.06']",70.0,0.02860199999999996,0.358444
2,61,1,"['real 0.33', 'user 0.02', 'sys 0.06']",,,
2,61,2,"['real 0.36', 'user 0.04', 'sys 0.04']",,,
2,61,3,"['real 0.35', 'user 0.04', 'sys 0.05']",,,
2,61,4,"['real 0.35', 'user 0.05', 'sys 0.03']",,,
2,61,5,"['real 0.38', 'user 0.06', 'sys 0.03']",,,
2,61,6,"['real 0.35', 'user 0.04', 'sys 0.04']",,,
2,61,7,"['real 0.32', 'user 0.03', 'sys 0.05']",,,
2,61,8,"['real 0.35', 'user 0.03', 'sys 0.05']",,,
2,61,9,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,61,10,"['real 0.34', 'user 0.03', 'sys 0.05']",,,
2,62,1,"['real 0.37', 'user 0.03', 'sys 0.05']",,,
2,62,2,"['real 0.36', 'user 0.04', 'sys 0.04']",,,
2,62,3,"['real 0.32', 'user 0.02', 'sys 0.05']",,,
2,62,4,"['real 0.35', 'user 0.03', 'sys 0.05']",,,
2,62,5,"['real 0.33', 'user 0.04', 'sys 0.04']",,,
2,62,6,"['real 0.36', 'user 0.02', 'sys 0.06']",,,
2,62,7,"['real 0.33', 'user 0.05', 'sys 0.03']",,,
2,62,8,"['real 0.38', 'user 0.03', 'sys 0.06']",,,
2,62,9,"['real 0.32', 'user 0.03', 'sys 0.04']",,,
2,62,10,"['real 0.34', 'user 0.04', 'sys 0.03']",,,
2,63,1,"['real 0.24', 'user 0.03', 'sys 0.05']",6751.0,0.32252400000000003,0.513278
2,63,2,"['real 0.25', 'user 0.04', 'sys 0.04']",6143.0,0.30362,0.521769
2,63,3,"['real 0.25', 'user 0.05', 'sys 0.03']",6287.0,0.30394200000000005,0.51009
2,63,4,"['real 0.24', 'user 0.04', 'sys 0.05']",6289.0,0.30932699999999996,0.516411
2,63,5,"['real 0.21', 'user 0.02', 'sys 0.06']",6288.0,0.31358600000000003,0.496039
2,63,6,"['real 0.25', 'user 0.02', 'sys 0.06']",6769.0,0.31935800000000003,0.537085
2,63,7,"['real 0.25', 'user 0.04', 'sys 0.04']",6144.0,0.29299200000000003,0.49995
2,63,8,"['real 0.24', 'user 0.04', 'sys 0.04']",6143.0,0.29025599999999996,0.501355
2,63,9,"['real 0.25', 'user 0.03', 'sys 0.06']",6640.0,0.310036,0.531983
2,63,10,"['real 0.24', 'user 0.04', 'sys 0.05']",6288.0,0.299675,0.505325
2,64,1,"['real 0.34', 'user 0.04', 'sys 0.04']",68.0,0.030620000000000036,0.334324
2,64,2,"['real 0.37', 'user 0.03', 'sys 0.05']",68.0,0.02879900000000002,0.361499
2,64,3,"['real 0.37', 'user 0.03', 'sys 0.05']",67.0,0.023229999999999973,0.363322
2,64,4,"['real 0.37', 'user 0.03', 'sys 0.05']",70.0,0.027702999999999978,0.363915
2,64,5,"['real 0.37', 'user 0.03', 'sys 0.05']",68.0,0.026963999999999988,0.365332
2,64,6,"['real 0.36', 'user 0.04', 'sys 0.05']",70.0,0.025850999999999957,0.341454
2,64,7,"['real 0.37', 'user 0.03', 'sys 0.06']",64.0,0.038070999999999966,0.366432
2,64,8,"['real 0.35', 'user 0.04', 'sys 0.04']",68.0,0.026283,0.349497
2,64,9,"['real 0.35', 'user 0.05', 'sys 0.03']",67.0,0.031382999999999994,0.356085
2,64,10,"['real 0.35', 'user 0.04', 'sys 0.04']",65.0,0.032882999999999996,0.361436
